,animal,correct,group,valid,trial,trial_type,training_type,detailed_trial_type
2059,33.0,0.0,cie,False,139.0,training,late training,late training
2060,33.0,0.0,cie,False,140.0,training,late training,late training
2061,33.0,0.0,cie,False,141.0,training,late training,late training
2062,33.0,0.0,cie,False,142.0,training,late training,late training
2063,33.0,0.0,cie,False,143.0,training,late training,late training
2064,33.0,0.0,cie,False,144.0,training,late training,late training
2065,33.0,0.0,cie,False,145.0,training,late training,late training
2066,33.0,0.0,cie,False,146.0,training,late training,late training
2067,33.0,0.0,cie,False,147.0,training,late training,late training
2068,33.0,0.0,cie,False,148.0,training,late training,late training
2069,33.0,0.0,cie,False,149.0,training,late training,late training
2070,33.0,0.0,cie,False,150.0,training,late training,late training
2071,33.0,0.0,cie,False,151.0,training,late training,late training
2072,33.0,0.0,cie,False,152.0,training,late training,late training
2073,33.0,0.0,cie,False,153.0,training,late training,late training
2074,33.0,0.0,cie,False,154.0,training,late training,late training
2075,33.0,1.0,cie,True,155.0,late test,test,late test
2076,33.0,0.0,cie,True,156.0,late test,test,late test
2077,33.0,0.0,cie,True,157.0,late test,test,late test
2078,33.0,0.0,cie,True,158.0,late test,test,late test
2079,33.0,0.0,cie,True,159.0,late test,test,late test
2080,34.0,1.0,cie,True,0.0,training,early training,early training
2081,34.0,0.0,cie,True,1.0,training,early training,early training
2082,34.0,0.0,cie,True,2.0,training,early training,early training
2083,34.0,1.0,cie,True,3.0,training,early training,early training
2084,34.0,1.0,cie,True,4.0,training,early training,early training
2085,34.0,0.0,cie,True,5.0,training,early training,early training
2086,34.0,0.0,cie,True,6.0,training,early training,early training
2087,34.0,0.0,cie,True,7.0,training,early training,early training
2088,34.0,0.0,cie,True,8.0,training,early training,early training
2089,34.0,0.0,cie,True,9.0,training,early training,early training
2090,34.0,1.0,cie,True,10.0,training,early training,early training
2091,34.0,1.0,cie,True,11.0,training,early training,early training
2092,34.0,0.0,cie,True,12.0,training,early training,early training
2093,34.0,1.0,cie,True,13.0,training,early training,early training
2094,34.0,0.0,cie,True,14.0,training,early training,early training
2095,34.0,1.0,cie,True,15.0,training,early training,early training
2096,34.0,1.0,cie,True,16.0,training,early training,early training
2097,34.0,1.0,cie,True,17.0,training,early training,early training
2098,34.0,1.0,cie,True,18.0,training,early training,early training
2099,34.0,1.0,cie,True,19.0,training,early training,early training
2100,34.0,1.0,cie,True,20.0,training,early training,early training
2101,34.0,1.0,cie,True,21.0,training,early training,early training
2102,34.0,1.0,cie,True,22.0,training,early training,early training
2103,34.0,1.0,cie,True,23.0,training,early training,early training
2104,34.0,1.0,cie,True,24.0,training,early training,early training
2105,34.0,0.0,cie,False,25.0,training,early training,early training
2106,34.0,0.0,cie,False,26.0,training,early training,early training
2107,34.0,0.0,cie,False,27.0,training,early training,early training
2108,34.0,0.0,cie,False,28.0,training,early training,early training
2109,34.0,0.0,cie,False,29.0,training,early training,early training
2110,34.0,0.0,cie,False,30.0,training,early training,early training
2111,34.0,0.0,cie,False,31.0,training,early training,early training
2112,34.0,0.0,cie,False,32.0,training,early training,early training
2113,34.0,0.0,cie,False,33.0,training,early training,early training
2114,34.0,0.0,cie,False,34.0,training,early training,early training
2115,34.0,0.0,cie,False,35.0,training,early training,early training
2116,34.0,0.0,cie,False,36.0,training,early training,early training
2117,34.0,0.0,cie,False,37.0,training,early training,early training
2118,34.0,0.0,cie,False,38.0,training,early training,early training
2119,34.0,0.0,cie,False,39.0,training,early training,early training
2120,34.0,0.0,cie,False,40.0,training,early training,early training
2121,34.0,0.0,cie,False,41.0,training,early training,early training
2122,34.0,0.0,cie,False,42.0,training,early training,early training
2123,34.0,0.0,cie,False,43.0,training,early training,early training
2124,34.0,0.0,cie,False,44.0,training,early training,early training
2125,34.0,0.0,cie,False,45.0,training,early training,early training
2126,34.0,0.0,cie,False,46.0,training,early training,early training
2127,34.0,0.0,cie,False,47.0,training,early training,early training
2128,34.0,0.0,cie,False,48.0,training,early training,early training
2129,34.0,0.0,cie,False,49.0,training,early training,early training
2130,34.0,0.0,cie,False,50.0,training,early training,early training
2131,34.0,0.0,cie,False,51.0,training,early training,early training
2132,34.0,0.0,cie,False,52.0,training,early training,early training
2133,34.0,0.0,cie,False,53.0,training,early training,early training
2134,34.0,0.0,cie,False,54.0,training,early training,early training
2135,34.0,0.0,cie,False,55.0,training,early training,early training
2136,34.0,0.0,cie,False,56.0,training,early training,early training
2137,34.0,0.0,cie,False,57.0,training,early training,early training
2138,34.0,0.0,cie,False,58.0,training,early training,early training
2139,34.0,0.0,cie,False,59.0,training,early training,early training
2140,34.0,0.0,cie,False,60.0,training,early training,early training
2141,34.0,0.0,cie,False,61.0,training,early training,early training
2142,34.0,0.0,cie,False,62.0,training,early training,early training
2143,34.0,0.0,cie,False,63.0,training,early training,early training
2144,34.0,0.0,cie,False,64.0,training,early training,early training
2145,34.0,0.0,cie,False,65.0,training,early training,early training
2146,34.0,0.0,cie,False,66.0,training,early training,early training
2147,34.0,0.0,cie,False,67.0,training,early training,early training
2148,34.0,0.0,cie,False,68.0,training,early training,early training
2149,34.0,0.0,cie,False,69.0,training,early training,early training
2150,34.0,0.0,cie,False,70.0,training,early training,early training
2151,34.0,0.0,cie,False,71.0,training,early training,early training
2152,34.0,0.0,cie,False,72.0,training,early training,early training
2153,34.0,0.0,cie,False,73.0,training,early training,early training
2154,34.0,0.0,cie,False,74.0,training,early training,early training
2155,34.0,0.0,cie,True,75.0,early test,test,early test
2156,34.0,0.0,cie,True,76.0,early test,test,early test
2157,34.0,0.0,cie,True,77.0,early test,test,early test
2158,34.0,1.0,cie,True,78.0,early test,test,early test
2159,34.0,0.0,cie,True,79.0,early test,test,early test
2160,34.0,1.0,cie,True,80.0,training,late training,late training
2161,34.0,1.0,cie,True,81.0,training,late training,late training
2162,34.0,1.0,cie,True,82.0,training,late training,late training
2163,34.0,1.0,cie,True,83.0,training,late training,late training
2164,34.0,1.0,cie,True,84.0,training,late training,late training
2165,34.0,1.0,cie,True,85.0,training,late training,late training
2166,34.0,1.0,cie,True,86.0,training,late training,late training
2167,34.0,1.0,cie,True,87.0,training,late training,late training
2168,34.0,1.0,cie,True,88.0,training,late training,late training
2169,34.0,1.0,cie,True,89.0,training,late training,late training
2170,34.0,1.0,cie,True,90.0,training,late training,late training
2171,34.0,1.0,cie,True,91.0,training,late training,late training
2172,34.0,1.0,cie,True,92.0,training,late training,late training
2173,34.0,1.0,cie,True,93.0,training,late training,late training
2174,34.0,1.0,cie,True,94.0,training,late training,late training
2175,34.0,1.0,cie,True,95.0,training,late training,late training
2176,34.0,1.0,cie,True,96.0,training,late training,late training
2177,34.0,1.0,cie,True,97.0,training,late training,late training
2178,34.0,1.0,cie,True,98.0,training,late training,late training
2179,34.0,1.0,cie,True,99.0,training,late training,late training
2180,34.0,1.0,cie,True,100.0,training,late training,late training
2181,34.0,1.0,cie,True,101.0,training,late training,late training
2182,34.0,1.0,cie,True,102.0,training,late training,late training
2183,34.0,1.0,cie,True,103.0,training,late training,late training
2184,34.0,1.0,cie,True,104.0,training,late training,late training
2185,34.0,0.0,cie,True,105.0,training,late training,late training
2186,34.0,0.0,cie,True,106.0,training,late training,late training
2187,34.0,1.0,cie,True,107.0,training,late training,late training
2188,34.0,1.0,cie,True,108.0,training,late training,late training
2189,34.0,1.0,cie,True,109.0,training,late training,late training
2190,34.0,1.0,cie,True,110.0,training,late training,late training
2191,34.0,1.0,cie,True,111.0,training,late training,late training
2192,34.0,1.0,cie,True,112.0,training,late training,late training
2193,34.0,1.0,cie,True,113.0,training,late training,late training
2194,34.0,1.0,cie,True,114.0,training,late training,late training
2195,34.0,1.0,cie,True,115.0,training,late training,late training
2196,34.0,1.0,cie,True,116.0,training,late training,late training
2197,34.0,1.0,cie,True,117.0,training,late training,late training
2198,34.0,1.0,cie,True,118.0,training,late training,late training
2199,34.0,1.0,cie,True,119.0,training,late training,late training
2200,34.0,1.0,cie,True,120.0,training,late training,late training
2201,34.0,1.0,cie,True,121.0,training,late training,late training
2202,34.0,1.0,cie,True,122.0,training,late training,late training
2203,34.0,1.0,cie,True,123.0,training,late training,late training
2204,34.0,1.0,cie,True,124.0,training,late training,late training
2205,34.0,1.0,cie,True,125.0,training,late training,late training
2206,34.0,1.0,cie,True,126.0,training,late training,late training
2207,34.0,1.0,cie,True,127.0,training,late training,late training
2208,34.0,1.0,cie,True,128.0,training,late training,late training
2209,34.0,1.0,cie,True,129.0,training,late training,late training
2210,34.0,0.0,cie,False,130.0,training,late training,late training
2211,34.0,0.0,cie,False,131.0,training,late training,late training
2212,34.0,0.0,cie,False,132.0,training,late training,late training
2213,34.0,0.0,cie,False,133.0,training,late training,late training
2214,34.0,0.0,cie,False,134.0,training,late training,late training
2215,34.0,0.0,cie,False,135.0,training,late training,late training
2216,34.0,0.0,cie,False,136.0,training,late training,late training
2217,34.0,0.0,cie,False,137.0,training,late training,late training
2218,34.0,0.0,cie,False,138.0,training,late training,late training
2219,34.0,0.0,cie,False,139.0,training,late training,late training
2220,34.0,0.0,cie,False,140.0,training,late training,late training
2221,34.0,0.0,cie,False,141.0,training,late training,late training
2222,34.0,0.0,cie,False,142.0,training,late training,late training
2223,34.0,0.0,cie,False,143.0,training,late training,late training
2224,34.0,0.0,cie,False,144.0,training,late training,late training
2225,34.0,0.0,cie,False,145.0,training,late training,late training
2226,34.0,0.0,cie,False,146.0,training,late training,late training
2227,34.0,0.0,cie,False,147.0,training,late training,late training
2228,34.0,0.0,cie,False,148.0,training,late training,late training
2229,34.0,0.0,cie,False,149.0,training,late training,late training
2230,34.0,0.0,cie,False,150.0,training,late training,late training
2231,34.0,0.0,cie,False,151.0,training,late training,late training
2232,34.0,0.0,cie,False,152.0,training,late training,late training
2233,34.0,0.0,cie,False,153.0,training,late training,late training
2234,34.0,0.0,cie,False,154.0,training,late training,late training
2235,34.0,1.0,cie,True,155.0,late test,test,late test
2236,34.0,0.0,cie,True,156.0,late test,test,late test
2237,34.0,1.0,cie,True,157.0,late test,test,late test
2238,34.0,1.0,cie,True,158.0,late test,test,late test
2239,34.0,1.0,cie,True,159.0,late test,test,late test
2240,35.0,0.0,cie,True,0.0,training,early training,early training
2241,35.0,0.0,cie,True,1.0,training,early training,early training
2242,35.0,0.0,cie,True,2.0,training,early training,early training
2243,35.0,1.0,cie,True,3.0,training,early training,early training
2244,35.0,1.0,cie,True,4.0,training,early training,early training
2245,35.0,0.0,cie,True,5.0,training,early training,early training
2246,35.0,0.0,cie,True,6.0,training,early training,early training
2247,35.0,0.0,cie,True,7.0,training,early training,early training
2248,35.0,0.0,cie,True,8.0,training,early training,early training
2249,35.0,0.0,cie,True,9.0,training,early training,early training
2250,35.0,0.0,cie,True,10.0,training,early training,early training
2251,35.0,0.0,cie,True,11.0,training,early training,early training
2252,35.0,1.0,cie,True,12.0,training,early training,early training
2253,35.0,1.0,cie,True,13.0,training,early training,early training
2254,35.0,1.0,cie,True,14.0,training,early training,early training
2255,35.0,0.0,cie,True,15.0,training,early training,early training
2256,35.0,1.0,cie,True,16.0,training,early training,early training
2257,35.0,1.0,cie,True,17.0,training,early training,early training
2258,35.0,1.0,cie,True,18.0,training,early training,early training
2259,35.0,1.0,cie,True,19.0,training,early training,early training
2260,35.0,1.0,cie,True,20.0,training,early training,early training
2261,35.0,1.0,cie,True,21.0,training,early training,early training
2262,35.0,1.0,cie,True,22.0,training,early training,early training
2263,35.0,1.0,cie,True,23.0,training,early training,early training
2264,35.0,1.0,cie,True,24.0,training,early training,early training
2265,35.0,0.0,cie,False,25.0,training,early training,early training
2266,35.0,0.0,cie,False,26.0,training,early training,early training
2267,35.0,0.0,cie,False,27.0,training,early training,early training
2268,35.0,0.0,cie,False,28.0,training,early training,early training
2269,35.0,0.0,cie,False,29.0,training,early training,early training
2270,35.0,0.0,cie,False,30.0,training,early training,early training
2271,35.0,0.0,cie,False,31.0,training,early training,early training
2272,35.0,0.0,cie,False,32.0,training,early training,early training
2273,35.0,0.0,cie,False,33.0,training,early training,early training
2274,35.0,0.0,cie,False,34.0,training,early training,early training
2275,35.0,0.0,cie,False,35.0,training,early training,early training
2276,35.0,0.0,cie,False,36.0,training,early training,early training
2277,35.0,0.0,cie,False,37.0,training,early training,early training
2278,35.0,0.0,cie,False,38.0,training,early training,early training
2279,35.0,0.0,cie,False,39.0,training,early training,early training
2280,35.0,0.0,cie,False,40.0,training,early training,early training
2281,35.0,0.0,cie,False,41.0,training,early training,early training
2282,35.0,0.0,cie,False,42.0,training,early training,early training
2283,35.0,0.0,cie,False,43.0,training,early training,early training
2284,35.0,0.0,cie,False,44.0,training,early training,early training
2285,35.0,0.0,cie,False,45.0,training,early training,early training
2286,35.0,0.0,cie,False,46.0,training,early training,early training
2287,35.0,0.0,cie,False,47.0,training,early training,early training
2288,35.0,0.0,cie,False,48.0,training,early training,early training
2289,35.0,0.0,cie,False,49.0,training,early training,early training
2290,35.0,0.0,cie,False,50.0,training,early training,early training
2291,35.0,0.0,cie,False,51.0,training,early training,early training
2292,35.0,0.0,cie,False,52.0,training,early training,early training
2293,35.0,0.0,cie,False,53.0,training,early training,early training
2294,35.0,0.0,cie,False,54.0,training,early training,early training
2295,35.0,0.0,cie,False,55.0,training,early training,early training
2296,35.0,0.0,cie,False,56.0,training,early training,early training
2297,35.0,0.0,cie,False,57.0,training,early training,early training
2298,35.0,0.0,cie,False,58.0,training,early training,early training
2299,35.0,0.0,cie,False,59.0,training,early training,early training
2300,35.0,0.0,cie,False,60.0,training,early training,early training
2301,35.0,0.0,cie,False,61.0,training,early training,early training
2302,35.0,0.0,cie,False,62.0,training,early training,early training
2303,35.0,0.0,cie,False,63.0,training,early training,early training
2304,35.0,0.0,cie,False,64.0,training,early training,early training
2305,35.0,0.0,cie,False,65.0,training,early training,early training
2306,35.0,0.0,cie,False,66.0,training,early training,early training
2307,35.0,0.0,cie,False,67.0,training,early training,early training
2308,35.0,0.0,cie,False,68.0,training,early training,early training
2309,35.0,0.0,cie,False,69.0,training,early training,early training
2310,35.0,0.0,cie,False,70.0,training,early training,early training
2311,35.0,0.0,cie,False,71.0,training,early training,early training
2312,35.0,0.0,cie,False,72.0,training,early training,early training
2313,35.0,0.0,cie,False,73.0,training,early training,early training
2314,35.0,0.0,cie,False,74.0,training,early training,early training
2315,35.0,0.0,cie,True,75.0,early test,test,early test
2316,35.0,0.0,cie,True,76.0,early test,test,early test
2317,35.0,0.0,cie,True,77.0,early test,test,early test
2318,35.0,1.0,cie,True,78.0,early test,test,early test
2319,35.0,0.0,cie,True,79.0,early test,test,early test
2320,35.0,1.0,cie,True,80.0,training,late training,late training
2321,35.0,1.0,cie,True,81.0,training,late training,late training
2322,35.0,1.0,cie,True,82.0,training,late training,late training
2323,35.0,1.0,cie,True,83.0,training,late training,late training
2324,35.0,1.0,cie,True,84.0,training,late training,late training
2325,35.0,1.0,cie,True,85.0,training,late training,late training
2326,35.0,1.0,cie,True,86.0,training,late training,late training
2327,35.0,1.0,cie,True,87.0,training,late training,late training
2328,35.0,1.0,cie,True,88.0,training,late training,late training
2329,35.0,1.0,cie,True,89.0,training,late training,late training
2330,35.0,1.0,cie,True,90.0,training,late training,late training
2331,35.0,1.0,cie,True,91.0,training,late training,late training
2332,35.0,1.0,cie,True,92.0,training,late training,late training
2333,35.0,1.0,cie,True,93.0,training,late training,late training
2334,35.0,1.0,cie,True,94.0,training,late training,late training
2335,35.0,1.0,cie,True,95.0,training,late training,late training
2336,35.0,1.0,cie,True,96.0,training,late training,late training
2337,35.0,1.0,cie,True,97.0,training,late training,late training
2338,35.0,1.0,cie,True,98.0,training,late training,late training
2339,35.0,1.0,cie,True,99.0,training,late training,late training
2340,35.0,1.0,cie,True,100.0,training,late training,late training
2341,35.0,1.0,cie,True,101.0,training,late training,late training
2342,35.0,1.0,cie,True,102.0,training,late training,late training
2343,35.0,1.0,cie,True,103.0,training,late training,late training
2344,35.0,1.0,cie,True,104.0,training,late training,late training
2345,35.0,1.0,cie,True,105.0,training,late training,late training
2346,35.0,1.0,cie,True,106.0,training,late training,late training
2347,35.0,1.0,cie,True,107.0,training,late training,late training
2348,35.0,1.0,cie,True,108.0,training,late training,late training
2349,35.0,1.0,cie,True,109.0,training,late training,late training
2350,35.0,1.0,cie,True,110.0,training,late training,late training
2351,35.0,1.0,cie,True,111.0,training,late training,late training
2352,35.0,1.0,cie,True,112.0,training,late training,late training
2353,35.0,1.0,cie,True,113.0,training,late training,late training
2354,35.0,1.0,cie,True,114.0,training,late training,late training
2355,35.0,1.0,cie,True,115.0,training,late training,late training
2356,35.0,1.0,cie,True,116.0,training,late training,late training
2357,35.0,1.0,cie,True,117.0,training,late training,late training
2358,35.0,1.0,cie,True,118.0,training,late training,late training
2359,35.0,1.0,cie,True,119.0,training,late training,late training
2360,35.0,1.0,cie,True,120.0,training,late training,late training
2361,35.0,1.0,cie,True,121.0,training,late training,late training
2362,35.0,1.0,cie,True,122.0,training,late training,late training
2363,35.0,1.0,cie,True,123.0,training,late training,late training
2364,35.0,1.0,cie,True,124.0,training,late training,late training
2365,35.0,1.0,cie,True,125.0,training,late training,late training
2366,35.0,1.0,cie,True,126.0,training,late training,late training
2367,35.0,1.0,cie,True,127.0,training,late training,late training
2368,35.0,1.0,cie,True,128.0,training,late training,late training
2369,35.0,1.0,cie,True,129.0,training,late training,late training
2370,35.0,0.0,cie,False,130.0,training,late training,late training
2371,35.0,0.0,cie,False,131.0,training,late training,late training
2372,35.0,0.0,cie,False,132.0,training,late training,late training
2373,35.0,0.0,cie,False,133.0,training,late training,late training
2374,35.0,0.0,cie,False,134.0,training,late training,late training
2375,35.0,0.0,cie,False,135.0,training,late training,late training
2376,35.0,0.0,cie,False,136.0,training,late training,late training
2377,35.0,0.0,cie,False,137.0,training,late training,late training
2378,35.0,0.0,cie,False,138.0,training,late training,late training
2379,35.0,0.0,cie,False,139.0,training,late training,late training
2380,35.0,0.0,cie,False,140.0,training,late training,late training
2381,35.0,0.0,cie,False,141.0,training,late training,late training
2382,35.0,0.0,cie,False,142.0,training,late training,late training
2383,35.0,0.0,cie,False,143.0,training,late training,late training
2384,35.0,0.0,cie,False,144.0,training,late training,late training
2385,35.0,0.0,cie,False,145.0,training,late training,late training
2386,35.0,0.0,cie,False,146.0,training,late training,late training
2387,35.0,0.0,cie,False,147.0,training,late training,late training
2388,35.0,0.0,cie,False,148.0,training,late training,late training
2389,35.0,0.0,cie,False,149.0,training,late training,late training
2390,35.0,0.0,cie,False,150.0,training,late training,late training
2391,35.0,0.0,cie,False,151.0,training,late training,late training
2392,35.0,0.0,cie,False,152.0,training,late training,late training
2393,35.0,0.0,cie,False,153.0,training,late training,late training
2394,35.0,0.0,cie,False,154.0,training,late training,late training
2395,35.0,1.0,cie,True,155.0,late test,test,late test
2396,35.0,1.0,cie,True,156.0,late test,test,late test
2397,35.0,0.0,cie,True,157.0,late test,test,late test
2398,35.0,0.0,cie,True,158.0,late test,test,late test
2399,35.0,1.0,cie,True,159.0,late test,test,late test
